DHSID_EA,water_index
IA-2015-7-00040889,3.2728947368421055
IA-2015-7-00040897,3.0554329004329004
IA-2015-7-00040902,3.849644565960355
IA-2015-7-00040927,3.2445522898154477
IA-2015-7-00040931,4.524372294372294
IA-2015-7-00040962,3.5248701298701297
IA-2015-7-00040979,3.0554112554112556
IA-2015-7-00040994,3.2103896103896106
IA-2015-7-00040998,3.016147186147186
IA-2015-7-00041023,3.0772943722943724
IA-2015-7-00041028,4.142950937950938
IA-2015-7-00041031,3.021948051948052
IA-2015-7-00041061,3.1677489177489178
IA-2015-7-00041118,3.3202164502164506
IA-2015-7-00041123,3.1671482683982686
IA-2015-7-00041124,3.695865800865801
IA-2015-7-00041133,2.968181818181818
IA-2015-7-00041134,3.176839826839827
IA-2015-7-00041141,3.672510822510822
IA-2015-7-00041143,4.024891774891775
IA-2015-7-00041161,3.0415584415584416
IA-2015-7-00041163,3.3061471861471867
IA-2015-7-00041165,3.100865800865801
IA-2015-7-00041183,3.1932467532467532
IA-2015-7-00041196,3.1201298701298703
IA-2015-7-00041198,3.7922077922077917
IA-2015-7-00041209,4.535552852720036
IA-2015-7-00041216,3.0618181818181816
IA-2015-7-00041229,3.5526406926406926
IA-2015-7-00041235,3.0747436773752566
IA-2015-7-00041242,3.6002813852813853
IA-2015-7-00041245,3.3198792435634545
IA-2015-7-00041260,3.190741341991342
IA-2015-7-00050003,3.131818181818182
IA-2015-7-00050005,3.7954545454545454
IA-2015-7-00050014,3.24267942583732
IA-2015-7-00050022,3.0136363636363637
IA-2015-7-00050026,3.159350649350649
IA-2015-7-00050028,3.2636363636363632
IA-2015-7-00050049,3.0545454545454547
IA-2015-7-00050055,3.0954545454545452
IA-2015-7-00050056,3.1545454545454543
IA-2015-7-00050068,3.027705627705628
IA-2015-7-00050079,3.068181818181818
IA-2015-7-00050093,3.6545454545454548
IA-2015-7-00050098,3.1
IA-2015-7-00050105,3.139177489177489
IA-2015-7-00050110,3.28008658008658
IA-2015-7-00050128,3.0770750988142295
IA-2015-7-00050136,3.177272727272727
IA-2015-7-00050151,3.1909090909090914
IA-2015-7-00050164,3.1136363636363633
IA-2015-7-00050165,3.06
IA-2015-7-00050176,3.0227272727272725
IA-2015-7-00050198,3.004545454545455
IA-2015-7-00050204,3.2067099567099566
IA-2015-7-00050211,3.0636363636363635
IA-2015-7-00050217,3.0227272727272725
IA-2015-7-00050220,3.0954545454545452
IA-2015-7-00050230,3.081818181818182
IA-2015-7-00050234,3.75
IA-2015-7-00050235,3.0227272727272725
IA-2015-7-00050246,3.1227272727272726
IA-2015-7-00050253,3.237224880382775
IA-2015-7-00050255,3.1363636363636362
IA-2015-7-00050259,3.1136363636363633
IA-2015-7-00050261,3.036363636363636
IA-2015-7-00050265,3.1999999999999997
IA-2015-7-00050295,3.0
IA-2015-7-00050299,3.0
IA-2015-7-00050302,3.090909090909091
IA-2015-7-00050323,3.0186147186147188
IA-2015-7-00050329,3.063636363636364
IA-2015-7-00050330,3.0289772727272726
IA-2015-7-00050344,3.0093073593073596
IA-2015-7-00050372,3.139177489177489
IA-2015-7-00050388,2.995454545454545
IA-2015-7-00050416,3.0863636363636364
IA-2015-7-00050442,3.745454545454546
IA-2015-7-00050449,3.190316205533597
IA-2015-7-00050456,3.0645454545454545
IA-2015-7-00050459,3.032251082251082
IA-2015-7-00050460,3.2281339712918657
IA-2015-7-00050488,3.0727272727272728
IA-2015-7-00050490,3.2059956709956707
IA-2015-7-00050504,3.271818181818182
IA-2015-7-00050508,3.8045454545454547
IA-2015-7-00050510,3.0264822134387357
IA-2015-7-00050545,3.2045454545454546
IA-2015-7-00050551,3.162252964426877
IA-2015-7-00050552,3.099407114624506
IA-2015-7-00050559,3.0361660079051385
IA-2015-7-00050566,3.0272727272727273
IA-2015-7-00050574,3.258181818181818
IA-2015-7-00050602,3.072727272727273
IA-2015-7-00050605,3.1136363636363633
IA-2015-7-00050612,3.159090909090909
IA-2015-7-00050625,3.1136363636363638
IA-2015-7-00050630,3.0
IA-2015-7-00050674,3.1579051383399213
IA-2015-7-00050682,3.0264822134387352
IA-2015-7-00050685,3.1244588744588744
IA-2015-7-00050690,3.208893280632411
IA-2015-7-00050702,3.0136363636363637
IA-2015-7-00050706,3.1772727272727272
IA-2015-7-00050711,3.2727272727272725
IA-2015-7-00050717,3.6545454545454548
IA-2015-7-00050718,3.171343873517787
IA-2015-7-00050722,3.0227272727272725
IA-2015-7-00050734,3.2134387351778657
IA-2015-7-00050737,3.0136363636363637
IA-2015-7-00050739,3.1215415019762847
IA-2015-7-00050742,3.031818181818182
IA-2015-7-00050758,3.3227272727272728
IA-2015-7-00050780,3.1636363636363636
IA-2015-7-00050786,3.0227272727272725
IA-2015-7-00050793,3.086363636363636
IA-2015-7-00050802,3.1272727272727274
IA-2015-7-00050815,3.268181818181818
IA-2015-7-00050825,3.6363636363636367
IA-2015-7-00050837,3.05
IA-2015-7-00050863,3.7954545454545454
IA-2015-7-00050870,3.25
IA-2015-7-00050877,3.06974025974026
IA-2015-7-00050881,3.0136363636363632
IA-2015-7-00050886,3.2045454545454546
IA-2015-7-00050889,3.0227272727272725
IA-2015-7-00050899,3.0636363636363635
IA-2015-7-00050908,2.990711462450593
IA-2015-7-00050921,3.032034632034632
IA-2015-7-00050922,3.075108225108225
IA-2015-7-00050931,3.018774703557312
IA-2015-7-00050940,3.109090909090909
IA-2015-7-00050971,3.1407114624505925
IA-2015-7-00050973,3.0231601731601736
IA-2015-7-00050995,3.0
IA-2015-7-00051012,3.245454545454546
IA-2015-7-00051015,3.1221343873517786
IA-2015-7-00051023,3.177272727272727
IA-2015-7-00051055,3.031818181818182
IA-2015-7-00051057,3.3227272727272728
IA-2015-7-00051085,3.0770750988142295
IA-2015-7-00051115,3.009090909090909
IA-2015-7-00051123,3.0752964426877467
IA-2015-7-00051124,3.05
IA-2015-7-00051125,3.1772727272727272
IA-2015-7-00051128,3.127272727272727
IA-2015-7-00051136,3.103686488949647
IA-2015-7-00051178,3.1492094861660074
IA-2015-7-00051183,3.1363636363636362
IA-2015-7-00051186,3.131818181818182
IA-2015-7-00051191,3.1448484848484846
IA-2015-7-00051204,3.1045454545454545
IA-2015-7-00051210,3.2263636363636365
IA-2015-7-00051213,3.236363636363636
IA-2015-7-00051217,3.0227272727272725
IA-2015-7-00051218,3.0227272727272725
IA-2015-7-00051241,3.0227272727272725
IA-2015-7-00051245,3.1045454545454545
IA-2015-7-00051249,3.0988142292490117
IA-2015-7-00051250,3.1409090909090907
IA-2015-7-00051269,3.0568181818181817
IA-2015-7-00051278,3.1363636363636362
IA-2015-7-00051305,3.0707509881422923
IA-2015-7-00051306,3.0
IA-2015-7-00051310,3.0590909090909086
IA-2015-7-00051319,3.318181818181818
IA-2015-7-00051336,3.4209956709956706
IA-2015-7-00051340,3.2227272727272727
IA-2015-7-00051344,3.051558441558442
IA-2015-7-00051375,3.1363636363636362
IA-2015-7-00051405,3.1129615482556656
IA-2015-7-00051407,3.581818181818181
IA-2015-7-00051441,3.009090909090909
IA-2015-7-00051479,3.0818181818181816
IA-2015-7-00051488,3.1300865800865796
IA-2015-7-00051509,3.3227272727272728
IA-2015-7-00051518,3.195454545454545
IA-2015-7-00051525,3.089723320158103
IA-2015-7-00051531,3.0915584415584414
IA-2015-7-00051535,3.018181818181818
IA-2015-7-00051538,3.2223320158102764
IA-2015-7-00051541,3.1045454545454545
IA-2015-7-00051557,3.2227272727272727
IA-2015-7-00051588,3.018181818181818
IA-2015-7-00051594,3.2727272727272734
IA-2015-7-00051596,3.0
IA-2015-7-00051607,3.160822510822511
IA-2015-7-00051608,3.068181818181818
IA-2015-7-00051615,3.018181818181818
IA-2015-7-00051621,3.2067099567099566
IA-2015-7-00051647,3.2090909090909094
IA-2015-7-00051662,3.118181818181818
IA-2015-7-00051665,3.2112554112554115
IA-2015-7-00051701,3.009090909090909
IA-2015-7-00051702,3.086363636363637
IA-2015-7-00051720,3.0227272727272725
IA-2015-7-00051736,3.13008658008658
IA-2015-7-00051756,3.245454545454545
IA-2015-7-00051767,3.2090909090909094
IA-2015-7-00060007,4.980952380952381
IA-2015-7-00060048,4.941904761904762
IA-2015-7-00070016,3.581125541125541
IA-2015-7-00070022,3.5802936194240536
IA-2015-7-00070024,2.963787878787879
IA-2015-7-00070026,3.9447550694919125
IA-2015-7-00070028,2.9961904761904763
IA-2015-7-00070044,3.656093643198907
IA-2015-7-00070077,3.2249350649350648
IA-2015-7-00070183,3.4312987012987017
IA-2015-7-00070196,3.8808488612836434
IA-2015-7-00070235,3.719047619047619
IA-2015-7-00070261,3.596385281385281
IA-2015-7-00070293,3.5750047054394876
IA-2015-7-00070299,4.368744588744589
IA-2015-7-00070300,3.8445454545454547
IA-2015-7-00070318,4.210779220779221
IA-2015-7-00070332,3.5021616789008085
IA-2015-7-00070334,3.4192584227366836
IA-2015-7-00070340,3.134358623832308
IA-2015-7-00070343,3.0771428571428574
IA-2015-7-00070345,3.5899601275917057
IA-2015-7-00070346,3.843701298701299
IA-2015-7-00070347,4.341277056277057
IA-2015-7-00070350,4.241991341991342
IA-2015-7-00070358,4.065800865800865
IA-2015-7-00070366,3.6726322228496144
IA-2015-7-00070369,3.8125541125541127
IA-2015-7-00070375,3.6503576134010913
IA-2015-7-00070385,3.5929904306220086
IA-2015-7-00070386,3.8075415812257916
IA-2015-7-00070405,4.580649350649351
IA-2015-7-00070431,3.3000721500721504
IA-2015-7-00070442,4.133636363636364
IA-2015-7-00070444,3.5476406926406923
IA-2015-7-00070449,3.6730848861283647
IA-2015-7-00070455,3.4891991341991337
IA-2015-7-00070471,3.175974025974026
IA-2015-7-00070477,3.6722943722943726
IA-2015-7-00070482,3.2664502164502167
IA-2015-7-00070534,3.6417748917748924
IA-2015-7-00070545,3.220948616600791
IA-2015-7-00070547,3.7688528138528135
IA-2015-7-00070570,3.607792207792208
IA-2015-7-00070584,3.308225108225108
IA-2015-7-00070599,3.792374117110959
IA-2015-7-00070603,3.9048644338118024
IA-2015-7-00070639,3.6924242424242424
IA-2015-7-00070645,3.2435064935064934
IA-2015-7-00070646,3.242597402597403
IA-2015-7-00070654,3.1933082706766918
IA-2015-7-00070656,4.6170202020202025
IA-2015-7-00070669,3.881406926406926
IA-2015-7-00070670,4.617020202020202
IA-2015-7-00070684,3.364502164502164
IA-2015-7-00070694,2.9541125541125544
IA-2015-7-00070701,3.762840203274986
IA-2015-7-00070706,3.80930735930736
IA-2015-7-00070721,3.2439393939393937
IA-2015-7-00070728,3.8854545454545453
IA-2015-7-00070731,4.100510069640505
IA-2015-7-00070736,3.128708513708514
IA-2015-7-00070786,4.580649350649351
IA-2015-7-00070825,3.031818181818182
IA-2015-7-00070850,3.1822510822510823
IA-2015-7-00070851,3.3597346132128743
IA-2015-7-00070852,3.4099567099567096
IA-2015-7-00070854,4.55283282316463
IA-2015-7-00070856,4.564088234420042
IA-2015-7-00070861,4.199583048530417
IA-2015-7-00070874,3.6054677206851116
IA-2015-7-00070882,3.5656493506493505
IA-2015-7-00070886,3.4314718614718616
IA-2015-7-00070890,3.3448051948051947
IA-2015-7-00070893,4.241991341991342
IA-2015-7-00070895,3.304196310935441
IA-2015-7-00070903,3.248268398268398
IA-2015-7-00070907,3.203463203463204
IA-2015-7-00070913,4.724004329004329
IA-2015-7-00070923,3.8209956709956705
IA-2015-7-00070926,3.861462450592885
IA-2015-7-00070927,4.379004329004329
IA-2015-7-00070932,3.562987012987013
IA-2015-7-00070938,3.7802597402597407
IA-2015-7-00070940,3.8714285714285723
IA-2015-7-00070943,3.4456060606060603
IA-2015-7-00070946,3.469047619047619
IA-2015-7-00070954,3.8603770790612892
IA-2015-7-00070968,3.8313146502620183
IA-2015-7-00070975,3.3656493506493503
IA-2015-7-00070983,3.6402164502164505
IA-2015-7-00070989,3.147279942279942
IA-2015-7-00071003,3.848441558441558
IA-2015-7-00071008,3.8263034067381896
IA-2015-7-00071032,4.009558629776022
IA-2015-7-00071048,3.5233333333333334
IA-2015-7-00080012,3.9144041922989294
IA-2015-7-00080055,3.808138528138528
IA-2015-7-00080091,4.465217455403215
IA-2015-7-00090001,4.9582251082251085
IA-2015-7-00090039,4.968181818181819
IA-2015-7-00090064,5.0
IA-2015-7-00090101,4.920426065162907
IA-2015-7-00090127,4.865231259968102
IA-2015-7-00100002,4.97157666894509
IA-2015-7-00100018,4.784481792717087
IA-2015-7-00100024,4.956623376623377
IA-2015-7-00100085,4.9251587301587305
IA-2015-7-00100101,4.781236787621227
IA-2015-7-00100105,4.917142857142857
IA-2015-7-00100127,4.878719526087947
IA-2015-7-00100151,4.933481430849852
IA-2015-7-00110007,4.969856459330144
IA-2015-7-00110020,3.9074603174603175
IA-2015-7-00110023,4.73300395256917
IA-2015-7-00110027,3.9329334700387335
IA-2015-7-00110055,3.7068398268398277
IA-2015-7-00110060,4.93047619047619
IA-2015-7-00110078,4.697034632034632
IA-2015-7-00110083,4.688584603801996
IA-2015-7-00110088,3.7606060606060603
IA-2015-7-00110095,4.7838961038961045
IA-2015-7-00110104,4.881904761904762
IA-2015-7-00110130,4.218463203463203
IA-2015-7-00110134,3.7645670995671
IA-2015-7-00110141,3.663210678210678
IA-2015-7-00110144,4.837251461988304
IA-2015-7-00110164,4.946464646464646
IA-2015-7-00110165,4.430382775119617
IA-2015-7-00110181,3.6139891395154558
IA-2015-7-00110191,4.810014430014431
IA-2015-7-00110213,4.8914285714285715
IA-2015-7-00110227,4.7647619047619045
IA-2015-7-00110236,4.545363408521304
IA-2015-7-00110250,4.637662337662338
IA-2015-7-00110272,4.661212121212122
IA-2015-7-00110284,4.969856459330144
IA-2015-7-00110299,4.340764790764791
IA-2015-7-00110300,3.9253391053391047
IA-2015-7-00110306,4.96984126984127
IA-2015-7-00110311,4.955930735930735
IA-2015-7-00110346,4.514675324675324
IA-2015-7-00110350,3.6494679881521983
IA-2015-7-00110369,3.7650070333937604
IA-2015-7-00110385,4.053741171109592
IA-2015-7-00110401,4.881385281385281
IA-2015-7-00110405,3.7031601731601724
IA-2015-7-00110423,4.517251461988304
IA-2015-7-00110428,4.59647983595352
IA-2015-7-00110431,4.892680498036536
IA-2015-7-00110441,4.977777777777778
IA-2015-7-00110449,4.882207792207792
IA-2015-7-00110469,4.927417027417027
IA-2015-7-00110484,4.505668717247664
IA-2015-7-00110492,4.904112554112554
IA-2015-7-00110493,4.931818181818182
IA-2015-7-00110502,3.727893217893217
IA-2015-7-00110540,4.546493506493507
IA-2015-7-00110547,4.881904761904762
IA-2015-7-00110562,4.953636363636363
IA-2015-7-00110565,3.6244218583349017
IA-2015-7-00110575,3.6616140395552166
IA-2015-7-00110577,4.7647619047619045
IA-2015-7-00110589,4.758571428571428
IA-2015-7-00110597,4.33535141329259
IA-2015-7-00110598,4.636313511050353
IA-2015-7-00110603,4.905357142857143
IA-2015-7-00110627,3.8395308429175707
IA-2015-7-00110631,4.901587301587302
IA-2015-7-00110648,4.2072582972582975
IA-2015-7-00110651,4.955930735930735
IA-2015-7-00110666,4.7919343814080655
IA-2015-7-00110676,4.728376623376624
IA-2015-7-00110687,4.881507936507936
IA-2015-7-00110691,4.243939393939394
IA-2015-7-00110704,4.900182273866484
IA-2015-7-00110723,4.725606060606061
IA-2015-7-00110724,4.695731225296443
IA-2015-7-00110731,4.8173558227118605
IA-2015-7-00110736,4.851612554112554
IA-2015-7-00110744,4.630086580086579
IA-2015-7-00110746,4.0416131237183865
IA-2015-7-00110764,4.630086580086579
IA-2015-7-00110772,4.875714285714286
IA-2015-7-00110779,4.651948051948052
IA-2015-7-00110782,4.551674641148326
IA-2015-7-00110803,4.570995670995671
IA-2015-7-00110819,4.810276679841897
IA-2015-7-00110828,4.634177489177489
IA-2015-7-00110833,4.9209523809523805
IA-2015-7-00110846,4.871385281385281
IA-2015-7-00110848,4.591991341991342
IA-2015-7-00110865,4.940191387559809
IA-2015-7-00110875,4.61538961038961
IA-2015-7-00110881,4.313463203463203
IA-2015-7-00110896,4.967464114832536
IA-2015-7-00110904,4.720000000000001
IA-2015-7-00110910,4.559728966685489
IA-2015-7-00110911,4.977777777777778
IA-2015-7-00110917,4.747995746943115
IA-2015-7-00110920,4.5465584415584415
IA-2015-7-00110946,4.394893450203047
IA-2015-7-00110952,4.927417027417028
IA-2015-7-00110954,4.656765778081568
IA-2015-7-00110955,4.847619047619047
IA-2015-7-00110976,4.936435786435786
IA-2015-7-00110979,4.549305080884028
IA-2015-7-00110999,3.4835497835497833
IA-2015-7-00111003,4.5709956709956705
IA-2015-7-00111019,4.856406926406927
IA-2015-7-00111027,4.8173558227118605
IA-2015-7-00111041,4.99090909090909
IA-2015-7-00111044,4.9541125541125535
IA-2015-7-00111046,3.772709045340624
IA-2015-7-00111062,4.878379594261947
IA-2015-7-00111063,4.923809523809524
IA-2015-7-00111067,4.33508658008658
IA-2015-7-00111074,4.951226551226552
IA-2015-7-00111078,3.4835497835497833
IA-2015-7-00111080,4.9714285714285715
IA-2015-7-00111086,4.917460317460318
IA-2015-7-00111088,4.847619047619048
IA-2015-7-00120007,4.599567099567099
IA-2015-7-00120036,4.807359307359308
IA-2015-7-00120043,4.790909090909091
IA-2015-7-00120050,4.798268398268399
IA-2015-7-00120067,4.968181818181818
IA-2015-7-00120079,4.640454545454546
IA-2015-7-00120088,4.55969696969697
IA-2015-7-00120110,4.927272727272728
IA-2015-7-00120146,4.9541125541125535
IA-2015-7-00120153,4.563636363636364
IA-2015-7-00120168,4.657792207792207
IA-2015-7-00120177,4.445178856231488
IA-2015-7-00120179,4.13017316017316
IA-2015-7-00120180,4.2007063112326275
IA-2015-7-00120191,4.772727272727273
IA-2015-7-00120238,4.781818181818183
IA-2015-7-00120248,4.668181818181818
IA-2015-7-00120277,4.485222146274777
IA-2015-7-00120286,3.5227272727272725
IA-2015-7-00120289,4.46525974025974
IA-2015-7-00120290,4.836363636363636
IA-2015-7-00120294,4.786363636363636
IA-2015-7-00120306,4.863636363636364
IA-2015-7-00120307,4.445454545454545
IA-2015-7-00120312,4.568181818181818
IA-2015-7-00120320,4.718181818181819
IA-2015-7-00120338,4.1272564935064935
IA-2015-7-00120349,4.807359307359308
IA-2015-7-00120355,4.5272727272727264
IA-2015-7-00120362,4.520627705627706
IA-2015-7-00120382,4.485454545454546
IA-2015-7-00120386,4.877272727272727
IA-2015-7-00120404,4.368662967579376
IA-2015-7-00120416,4.895021645021645
IA-2015-7-00120420,4.25909090909091
IA-2015-7-00120421,4.954112554112554
IA-2015-7-00120427,4.409090909090909
IA-2015-7-00120429,4.055382395382395
IA-2015-7-00120435,4.968181818181818
IA-2015-7-00120459,4.302380952380953
IA-2015-7-00120469,4.952727272727273
IA-2015-7-00120470,4.881818181818182
IA-2015-7-00120473,4.437619047619047
IA-2015-7-00120477,4.645849802371542
IA-2015-7-00120511,4.322727272727272
IA-2015-7-00120558,4.709090909090909
IA-2015-7-00120562,4.790909090909091
IA-2015-7-00120588,4.63051948051948
IA-2015-7-00120605,4.5
IA-2015-7-00120607,4.1272564935064935
IA-2015-7-00120614,4.537770562770563
IA-2015-7-00120638,4.672727272727273
IA-2015-7-00120669,4.495454545454547
IA-2015-7-00120694,4.522727272727273
IA-2015-7-00120705,4.692557496682883
IA-2015-7-00120706,4.531818181818182
